SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,FantasyPointsAllowed,QuarterbackFantasyPointsAllowed,RunningbackFantasyPointsAllowed,WideReceiverFantasyPointsAllowed,TightEndFantasyPointsAllowed,KickerFantasyPointsAllowed,BlockedKickReturnYards,FieldGoalReturnYards,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,IsGameOver,FantasyPoints,Stadium,Temperature,Humidity,WindSpeed,ThirdDownAttempts,ThirdDownConversions,FourthDownAttempts,FourthDownConversions,PointsAllowedByDefenseSpecialTeams,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,VictivSalary,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,OffensiveYardsAllowed,YahooSalary,PlayerID,FantasyPointsYahoo,HeAy
1,2008,12,2008-11-23,JAX,MIN,30,0,39,8,3,16,2,0,0,17,0,1,2,0,0,1,3,47,0,38,7,164,0,33,0,0,53.7,3,24.3,6.4,6,14,0,0,5,6,0,0,TRUE,6,Jacksonville Municipal Stadium,66,41,5,13,4,2,1,24,\N,\N,\N,\N,0,7,7,226,\N,52,7,HOME
1,2008,12,2008-11-23,KC,BUF,54,0,53,5,0,0,2,1,0,0,0,0,0,0,0,0,1,18,0,18,11,152,0,27,0,0,111.32,34.52,24,22,12.8,18,0,0,1,3,0,0,TRUE,-4,Arrowhead Stadium,50,56,10,14,4,4,2,48,\N,\N,\N,\N,0,-4,-4,444,\N,55,-4,HOME
1,2008,12,2008-11-23,MIA,NE,48,0,49,7,2,7,5,1,1,0,0,1,17,0,0,0,0,0,0,0,8,154,0,36,0,0,126.3,34,27.4,51.3,1.6,12,0,0,8,3,0,0,TRUE,2,Dolphins Stadium,73,44,14,8,3,2,2,48,\N,\N,\N,\N,0,2,2,530,\N,64,2,HOME
1,2008,12,2008-11-23,MIN,JAX,12,1,39,10,4,31,4,3,3,27,1,2,2,0,0,0,1,19,0,19,2,36,0,18,0,0,55.88,13.78,14.4,16.8,6.9,4,0,0,9,6,1,0,TRUE,24,Jacksonville Municipal Stadium,66,41,5,14,6,1,0,12,\N,\N,\N,\N,0,24,24,321,\N,67,24,AWAY
1,2008,12,2008-11-23,NE,MIA,28,0,40,3,3,15,5,0,0,0,0,1,19,0,0,0,2,20,0,12,5,96,0,30,0,0,92.34,30.34,21,31,6,4,0,0,7,4,0,0,TRUE,4,Dolphins Stadium,73,44,14,12,6,1,0,28,\N,\N,\N,\N,0,4,4,392,\N,21,4,AWAY
1,2008,12,2008-11-24,NO,GB,29,0,52,15,2,14,11,0,0,0,0,3,42,0,0,0,1,11,0,11,3,103,0,62,0,0,78.62,23.52,16.5,31.9,3.7,3,0,0,5,5,0,0,TRUE,7,Louisiana Superdome,65,93,0,17,10,2,1,29,\N,\N,\N,\N,0,7,7,343,\N,69,7,HOME
1,2008,12,2008-11-23,NYG,ARI,29,0,45,4,1,3,6,1,1,0,0,1,13,0,0,0,2,21,0,15,3,180,0,83,0,0,80.44,14.04,17.8,37.6,0,11,0,0,12,6,0,0,TRUE,4,University of Phoenix Stadium,70,40,0,14,8,0,0,29,\N,\N,\N,\N,0,4,4,371,\N,75,4,AWAY
1,2008,12,2008-11-23,NYJ,TEN,13,0,31,11,1,7,4,2,1,0,0,0,0,0,0,0,2,8,0,8,2,39,0,22,0,0,53.52,13.72,14.6,13.4,4.8,7,0,0,1,3,0,0,TRUE,7,LP Field,52,26,6,11,4,0,0,13,\N,\N,\N,\N,0,7,7,281,\N,82,7,AWAY
1,2008,12,2008-11-23,OAK,DEN,10,1,40,10,0,0,7,0,1,1,0,1,3,0,0,0,1,89,1,89,3,63,0,29,0,0,46.06,6.56,17,17.3,1.2,4,0,0,2,2,0,1,TRUE,14,Invesco Field,47,30,15,16,9,2,1,10,\N,\N,\N,\N,0,14,14,319,\N,83,14,AWAY
1,2008,12,2008-11-23,PHI,BAL,36,1,50,16,3,45,3,1,0,0,0,0,0,0,0,0,5,30,0,15,7,205,1,100,0,0,72.62,15.62,20.7,17.6,8.7,10,0,0,5,10,0,1,TRUE,5,M&T Bank Stadium,39,38,5,17,5,0,0,30,\N,\N,\N,\N,0,8,8,248,\N,26,8,AWAY
1,2008,12,2008-11-20,PIT,CIN,10,0,31,27,1,3,5,0,0,0,0,1,19,0,0,0,4,9,0,9,3,80,0,43,0,0,39.82,9.52,3.9,14.7,7.7,4,0,0,2,2,0,0,TRUE,7,Heinz Field,32,71,11,15,4,1,0,10,\N,\N,\N,\N,0,7,7,208,\N,28,7,HOME
1,2008,12,2008-11-23,SD,IND,23,0,54,17,1,5,2,0,0,0,0,1,0,0,0,0,1,4,0,4,5,101,0,26,0,0,75.8,16.2,20.3,23.3,3,13,0,0,3,4,0,0,TRUE,3,Qualcomm Stadium,58,63,8,17,10,2,2,23,\N,\N,\N,\N,0,3,3,341,\N,84,3,HOME
1,2008,12,2008-11-23,SEA,WAS,20,0,60,9,2,7,8,2,1,0,0,0,0,0,1,0,1,10,0,10,5,124,0,55,0,0,69.54,15.44,20.6,16.2,9.3,8,0,0,3,3,0,0,TRUE,5,Qwest Field,49,60,4,15,7,1,1,20,\N,\N,\N,\N,0,7,7,386,\N,90,7,HOME
1,2008,12,2008-11-23,SF,DAL,35,0,38,10,1,7,3,0,1,0,0,0,0,0,0,0,1,9,0,9,7,144,0,35,0,0,98.14,23.34,14.1,38.5,7.2,15,0,0,3,2,0,0,TRUE,-1,Texas Stadium,64,60,0,18,9,0,0,35,\N,\N,\N,\N,0,-1,-1,408,\N,93,-1,AWAY
1,2008,12,2008-11-23,STL,CHI,27,0,47,7,1,6,4,2,2,0,0,0,0,0,0,0,3,12,0,12,6,195,0,75,0,0,66.28,9.18,34.1,10,4,9,0,0,3,5,0,0,TRUE,5,Edward Jones Dome,70,40,0,12,4,0,0,27,\N,\N,\N,\N,0,5,5,334,\N,32,5,HOME
1,2008,12,2008-11-23,TB,DET,20,2,34,4,4,35,7,2,1,0,0,2,67,1,0,0,5,90,1,70,5,142,0,49,0,0,41.56,5.96,12.3,14.5,0.8,8,0,0,6,5,1,1,TRUE,23,Ford Field,68,70,0,14,4,0,0,14,\N,\N,\N,\N,0,23,23,207,\N,95,23,AWAY
1,2008,12,2008-11-23,TEN,NYJ,34,0,61,23,2,8,3,2,1,0,0,1,0,0,0,0,0,0,0,0,7,130,0,23,0,0,88.56,14.86,37.6,21.9,4.2,10,0,0,3,1,0,0,TRUE,5,LP Field,52,26,6,13,7,0,0,34,\N,\N,\N,\N,0,5,5,409,\N,34,5,HOME
1,2008,12,2008-11-23,WAS,SEA,17,0,32,1,2,14,4,0,0,0,0,2,13,0,0,0,2,18,0,14,3,84,0,31,0,0,49.32,9.22,21.2,6.5,7.4,5,0,0,5,5,0,0,TRUE,7,Qwest Field,49,60,4,10,3,0,0,17,\N,\N,\N,\N,0,7,7,228,\N,97,7,AWAY
1,2008,13,2008-11-27,ARI,PHI,48,0,47,7,1,8,2,0,1,0,0,0,0,0,0,0,2,9,0,7,9,175,0,29,0,0,116.9,28.5,41.8,30.8,3.8,12,0,0,4,0,0,0,TRUE,-1,Lincoln Financial Field,41,62,5,15,10,0,0,48,\N,\N,\N,\N,0,-1,-1,437,\N,1,-1,AWAY
1,2008,13,2008-11-30,ATL,SD,16,0,39,11,3,17,5,1,0,0,0,0,0,0,1,1,2,32,0,32,5,87,0,23,0,0,37.86,7.76,17.3,6.1,2.7,4,0,0,5,5,0,0,TRUE,6,Qualcomm Stadium,73,62,8,12,3,2,1,10,\N,\N,\N,\N,0,11,11,201,\N,2,11,AWAY
1,2008,13,2008-11-30,BAL,CIN,3,1,22,16,3,15,5,0,0,-6,0,1,35,1,0,0,3,5,0,5,1,21,0,21,0,0,24.06,5.86,3.5,10.9,0.8,3,0,0,11,4,1,0,TRUE,18,Paul Brown Stadium,42,93,3,15,2,1,0,3,\N,\N,\N,\N,0,18,18,155,\N,36,18,AWAY
1,2008,13,2008-11-30,BUF,SF,10,0,40,11,3,28,2,2,1,0,0,0,0,0,0,0,4,49,0,26,2,55,0,37,0,0,40.74,10.44,6.9,19.4,0,4,0,0,5,7,0,0,TRUE,9,Ralph Wilson Stadium,38,69,15,15,7,0,0,10,\N,\N,\N,\N,0,9,9,195,\N,37,9,HOME
1,2008,13,2008-11-30,CAR,GB,31,0,53,14,2,5,3,0,1,0,0,1,0,0,0,0,4,46,0,13,5,163,0,51,0,0,99.22,26.52,13.4,38.6,9.7,11,0,0,5,3,0,0,TRUE,5,Lambeau Field,37,75,10,16,8,1,1,31,\N,\N,\N,\N,0,5,5,438,\N,5,5,AWAY
1,2008,13,2008-11-30,CHI,MIN,34,0,48,17,2,10,5,1,0,0,0,1,36,0,0,0,4,29,0,17,7,186,0,43,0,0,83.2,16.5,31.9,20.5,4.3,10,0,0,4,10,0,0,TRUE,3,Metrodome,65,40,0,17,5,0,0,34,\N,\N,\N,\N,0,3,3,378,\N,38,3,AWAY
1,2008,13,2008-11-30,CIN,BAL,34,0,43,37,2,8,1,1,0,0,0,0,0,0,0,0,2,17,0,14,7,156,0,43,0,0,98.38,21.1,14.6,42.78,9.9,10,0,0,5,3,0,0,TRUE,1,Paul Brown Stadium,42,93,3,17,8,0,0,28,\N,\N,\N,\N,0,1,1,451,\N,7,1,HOME
1,2008,13,2008-11-30,CLE,IND,10,0,42,8,0,0,3,2,1,-2,0,2,4,0,0,0,0,0,0,0,3,61,0,22,0,0,24.5,0.8,8.4,8.6,2.7,4,0,0,1,1,0,0,TRUE,10,Cleveland Browns Stadium,36,90,15,10,5,1,0,4,\N,\N,\N,\N,0,13,13,215,\N,8,13,HOME
1,2008,13,2008-11-27,DAL,SEA,9,0,48,8,7,45,8,2,1,0,0,1,0,0,0,0,2,15,0,9,2,83,0,58,0,0,53.18,10.48,8.2,15,10.5,9,0,0,9,10,0,0,TRUE,15,Texas Stadium,69,31,0,14,3,1,1,9,\N,\N,\N,\N,0,15,15,322,\N,48,15,HOME
1,2008,13,2008-11-30,DEN,NYJ,17,1,42,17,2,6,8,1,1,23,1,1,0,0,0,0,1,0,0,0,3,32,0,17,0,0,61.78,7.88,34.3,6.2,8.4,5,0,0,2,4,1,0,TRUE,13,The Meadowlands,36,89,10,11,3,3,0,17,\N,\N,\N,\N,0,13,13,383,\N,49,13,AWAY
1,2008,13,2008-11-27,DET,TEN,47,0,41,24,1,17,4,1,1,10,0,0,0,0,0,0,2,1,0,0,7,148,0,32,0,0,93.54,6.24,55.6,11.7,3,17,0,0,1,6,0,0,TRUE,-1,Ford Field,68,70,0,16,8,0,0,41,\N,\N,\N,\N,0,-1,-1,456,\N,11,-1,HOME
1,2008,13,2008-11-30,GB,CAR,35,0,35,15,2,7,1,2,1,-14,0,0,0,0,0,0,3,23,0,14,5,92,0,25,0,0,70.58,13.08,38.1,13.5,0.9,5,0,0,2,4,0,0,TRUE,0,Lambeau Field,37,75,10,10,4,0,0,35,\N,\N,\N,\N,0,0,0,298,\N,12,0,HOME
1,2008,13,2008-12-01,HOU,JAX,17,0,51,10,3,25,4,2,2,0,0,1,13,0,0,0,1,28,0,28,2,35,0,35,0,0,67.78,11.88,19.3,27.9,3.7,5,0,0,6,8,0,0,TRUE,10,Reliant Stadium,53,32,11,11,4,2,1,17,\N,\N,\N,\N,0,10,10,388,\N,13,10,HOME
1,2008,13,2008-11-30,IND,CLE,6,1,51,10,3,18,3,1,1,37,1,1,0,0,0,0,2,0,0,2,3,73,0,36,0,0,27.5,0.9,12.4,4.3,3.9,6,0,0,2,2,1,0,TRUE,20,Cleveland Browns Stadium,36,90,15,20,11,1,0,6,\N,\N,\N,\N,0,20,20,193,\N,14,20,AWAY
1,2008,13,2008-12-01,JAX,HOU,30,0,32,7,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,0,7,122,0,32,0,0,72.6,10.2,30.1,16.8,3.5,12,0,0,3,5,0,0,TRUE,1,Reliant Stadium,53,32,11,8,1,1,0,30,\N,\N,\N,\N,0,1,1,326,\N,52,1,AWAY
1,2008,13,2008-11-30,KC,OAK,13,1,34,13,0,0,3,2,2,60,1,0,0,0,0,0,1,2,0,2,2,39,0,20,0,0,45.38,8.98,18.8,0.7,7.9,9,0,0,1,1,1,0,TRUE,14,Oakland-Alameda County Coliseum,59,72,6,13,3,3,1,13,\N,\N,\N,\N,0,14,14,271,\N,55,14,AWAY
1,2008,13,2008-11-30,MIA,STL,12,0,46,1,0,0,5,0,0,-3,0,3,13,0,0,0,1,17,0,17,5,99,0,23,0,0,41.76,-0.04,14.8,10.7,2.3,14,0,0,1,1,0,0,TRUE,10,Edward Jones Dome,70,40,0,14,7,0,0,12,\N,\N,\N,\N,0,10,10,278,\N,64,10,AWAY
1,2008,13,2008-11-30,MIN,CHI,14,0,35,17,3,28,8,0,0,0,0,3,54,0,0,0,2,3,0,0,2,62,0,49,0,0,47.72,8.12,18.9,17.1,1.6,2,0,0,7,5,0,0,TRUE,10,Metrodome,65,40,0,14,3,1,0,14,\N,\N,\N,\N,0,10,10,228,\N,67,10,HOME
1,2008,13,2008-11-30,NE,PIT,33,0,46,31,1,8,4,1,0,0,0,1,5,0,0,0,2,0,0,1,8,157,0,40,0,0,80.16,13.76,22.4,22.6,6.4,15,0,0,6,3,0,0,TRUE,2,Gillette Stadium,34,100,3,16,8,0,0,33,\N,\N,\N,\N,0,2,2,333,\N,21,2,HOME
1,2008,13,2008-11-30,NO,TB,23,0,42,13,4,14,6,2,1,6,0,0,0,0,0,0,2,16,0,0,5,80,0,24,0,0,56.56,12.96,15.4,14.5,2.7,11,0,0,7,5,0,0,TRUE,6,Raymond James Stadium,73,83,30,15,2,2,2,23,\N,\N,\N,\N,0,6,6,254,\N,69,6,AWAY
1,2008,13,2008-11-30,NYG,WAS,7,0,44,14,4,21,9,2,1,0,0,1,2,0,0,0,1,9,0,9,2,37,0,22,0,0,47.06,11.08,6.2,17.18,11.6,1,0,0,8,4,0,0,TRUE,12,Fedex Field,40,92,10,13,4,2,0,7,\N,\N,\N,\N,0,12,12,320,\N,75,12,AWAY
1,2008,13,2008-11-30,NYJ,DEN,34,0,47,24,0,0,9,0,0,-16,0,1,0,0,0,0,2,7,0,5,6,110,0,31,0,0,96.68,20.08,18.9,32.8,14.9,10,0,0,0,3,0,0,TRUE,1,The Meadowlands,36,89,10,11,3,0,0,28,\N,\N,\N,\N,0,1,1,484,\N,82,1,HOME
1,2008,13,2008-11-30,OAK,KC,20,0,44,16,1,6,2,0,0,-8,0,1,44,0,0,0,1,0,0,0,5,103,0,25,0,0,49.18,9.28,17.4,3.3,11.2,8,0,0,1,5,0,0,TRUE,4,Oakland-Alameda County Coliseum,59,72,6,16,8,0,0,14,\N,\N,\N,\N,0,4,4,301,\N,83,4,HOME
1,2008,13,2008-11-27,PHI,ARI,20,0,29,3,0,0,10,2,1,0,0,3,50,0,0,0,3,11,0,9,4,97,0,30,0,0,59.4,15.4,5.1,34.4,2.5,2,0,0,4,2,0,0,TRUE,9,Lincoln Financial Field,41,62,5,10,3,2,0,20,\N,\N,\N,\N,0,9,9,260,\N,26,9,HOME
1,2008,13,2008-11-30,PIT,NE,10,0,43,20,5,25,6,2,3,0,0,2,112,0,0,0,2,29,0,29,3,65,0,31,0,0,35.86,-1.14,26.1,5.7,1.2,4,0,0,7,7,0,0,TRUE,19,Gillette Stadium,34,100,3,13,1,2,2,10,\N,\N,\N,\N,0,19,19,267,\N,28,19,AWAY
1,2008,13,2008-11-30,SD,ATL,22,1,55,16,0,0,0,2,3,86,1,0,0,0,0,0,1,12,0,12,4,75,0,26,0,0,65.08,15.98,13.2,18.1,9.8,8,0,0,2,1,1,0,TRUE,12,Qualcomm Stadium,73,62,8,16,8,2,1,22,\N,\N,\N,\N,0,12,12,348,\N,84,12,HOME
1,2008,13,2008-11-27,SEA,DAL,34,0,29,16,0,0,4,0,0,0,0,1,0,0,0,0,2,12,0,7,7,150,0,30,0,0,101.94,24.64,16.8,23.5,27,10,0,0,7,2,0,0,TRUE,1,Texas Stadium,69,31,0,9,2,0,0,34,\N,\N,\N,\N,0,1,1,447,\N,90,1,AWAY
1,2008,13,2008-11-30,SF,BUF,3,0,49,16,3,11,5,2,1,-2,0,0,0,0,0,0,1,3,0,3,2,38,0,21,0,0,45.3,8.7,13.6,15.6,4.4,3,0,0,6,7,0,0,TRUE,12,Ralph Wilson Stadium,38,69,15,15,7,2,0,3,\N,\N,\N,\N,0,12,12,350,\N,93,12,AWAY
1,2008,13,2008-11-30,STL,MIA,16,0,46,2,0,0,2,2,1,10,0,0,0,0,0,0,4,18,0,9,4,94,0,28,0,0,55.22,8.14,20.88,15.3,0.9,10,0,0,3,4,0,0,TRUE,3,Edward Jones Dome,70,40,0,12,4,0,0,16,\N,\N,\N,\N,0,3,3,337,\N,32,3,HOME
1,2008,13,2008-11-30,TB,NO,20,0,40,15,1,8,13,0,0,0,0,3,20,0,0,0,5,82,0,42,3,76,0,34,0,0,67.84,13.84,16.2,22,7.8,8,0,0,10,3,0,0,TRUE,8,Raymond James Stadium,73,83,30,13,5,1,0,20,\N,\N,\N,\N,0,8,8,332,\N,95,8,HOME
1,2008,13,2008-11-27,TEN,DET,10,1,31,2,4,23,6,3,2,-3,0,1,15,1,0,0,6,49,0,34,3,95,0,41,0,0,33.86,8.16,3.2,7.9,8.6,6,0,0,10,7,1,0,TRUE,20,Ford Field,68,70,0,11,0,0,0,10,\N,\N,\N,\N,0,20,20,154,\N,34,20,AWAY
1,2008,13,2008-11-30,WAS,NYG,23,0,52,23,2,9,6,0,0,0,0,1,4,0,0,0,0,0,0,0,5,101,0,31,0,0,78.5,14.9,23.6,24.5,4.5,11,0,0,4,6,0,0,TRUE,4,Fedex Field,40,92,10,16,7,1,0,23,\N,\N,\N,\N,0,4,4,404,\N,97,4,HOME
1,2008,14,2008-12-07,ARI,STL,10,2,44,15,1,4,4,2,2,11,1,1,99,1,0,0,1,18,0,18,3,73,0,26,0,0,50.42,10.62,15.4,11.7,6.7,6,0,0,8,5,2,0,TRUE,23,University of Phoenix Stadium,63,31,5,13,5,3,1,10,\N,\N,\N,\N,0,23,23,308,\N,1,23,HOME
1,2008,14,2008-12-07,ATL,NO,29,0,44,9,0,0,6,0,0,-2,0,0,0,0,0,0,2,2,0,2,6,142,0,31,0,0,87.6,17.2,39.7,13.3,6.4,11,0,0,0,1,0,0,TRUE,-1,Louisiana Superdome,55,46,0,10,4,1,1,29,\N,\N,\N,\N,0,-1,-1,414,\N,2,-1,AWAY
1,2008,14,2008-12-07,BAL,WAS,10,1,43,9,2,26,13,1,1,14,1,2,9,0,0,0,3,9,0,5,3,53,0,25,0,0,44.72,9.82,8.6,18.1,4.2,4,0,0,7,6,1,0,TRUE,18,M&T Bank Stadium,29,36,20,14,3,2,2,10,\N,\N,\N,\N,0,18,18,254,\N,36,18,HOME
1,2008,14,2008-12-07,BUF,MIA,16,0,51,21,1,1,2,0,0,-2,0,0,0,0,0,0,2,11,0,11,5,96,0,32,0,0,56.84,11.24,14,9,12.6,10,0,0,2,6,0,0,TRUE,2,Rogers Centre,16,40,0,13,4,1,1,16,\N,\N,\N,\N,0,2,2,295,\N,37,2,HOME
1,2008,14,2008-12-08,CAR,TB,23,0,48,9,5,22,5,1,0,0,0,0,0,0,1,0,2,21,0,12,4,74,0,29,0,0,84.54,21.44,16.8,35.5,5.8,5,0,0,5,6,0,0,TRUE,5,Bank of America Stadium,38,31,4,14,6,2,1,23,\N,\N,\N,\N,0,7,7,384,\N,5,7,HOME
1,2008,14,2008-12-07,CHI,JAX,10,0,48,17,3,19,10,1,0,0,0,1,42,0,0,0,3,22,0,22,3,81,0,52,0,0,48.82,10.22,22.1,8.2,4.3,4,0,0,9,3,0,0,TRUE,9,Soldier Field,19,43,8,17,5,3,1,10,\N,\N,\N,\N,0,9,9,278,\N,38,9,HOME
1,2008,14,2008-12-07,CIN,IND,35,0,40,10,0,0,3,1,1,0,0,0,0,0,0,0,3,27,0,14,6,158,0,31,0,0,83.48,23.08,14.3,27.3,13.8,5,0,0,0,5,0,0,TRUE,-2,Lucas Oil Stadium,20,53,3,8,4,1,1,29,\N,\N,\N,\N,0,1,1,334,\N,7,1,AWAY
1,2008,14,2008-12-07,CLE,TEN,28,0,53,20,0,0,4,1,1,-1,0,2,13,0,0,0,2,20,0,12,4,105,0,28,0,0,75.2,10.2,45.5,11.6,3.9,4,0,0,2,1,0,0,TRUE,5,LP Field,32,42,6,13,7,2,1,28,\N,\N,\N,\N,0,5,5,390,\N,8,5,AWAY
1,2008,14,2008-12-07,DAL,PIT,20,0,33,30,5,36,8,1,2,0,0,0,0,0,0,0,3,3,0,3,4,68,0,20,0,0,49.56,11.86,8.9,14.2,6.6,8,0,0,7,7,0,0,TRUE,10,Heinz Field,22,42,16,16,3,2,1,14,\N,\N,\N,\N,0,10,10,238,\N,48,10,AWAY
1,2008,14,2008-12-07,DEN,KC,17,0,32,8,1,10,7,0,0,-5,0,0,0,0,0,0,0,0,0,0,2,40,0,22,0,0,49.48,14.88,5.9,10.4,13.3,5,0,0,1,5,0,0,TRUE,2,Invesco Field,64,25,4,12,5,2,1,11,\N,\N,\N,\N,0,5,5,260,\N,49,5,HOME
1,2008,14,2008-12-07,DET,MIN,20,0,34,22,2,7,4,2,0,-1,0,2,18,0,0,0,1,13,0,13,5,120,0,38,0,0,57.8,6.9,23.3,6.9,12.7,8,0,0,4,5,0,0,TRUE,7,Ford Field,68,70,0,9,5,0,0,20,\N,\N,\N,\N,0,7,7,301,\N,11,7,HOME
1,2008,14,2008-12-07,GB,HOU,24,0,56,20,1,6,5,3,3,3,0,1,5,0,0,0,2,8,0,7,5,80,0,26,0,0,96.26,24.56,19.1,37.7,4.9,10,0,0,5,4,0,0,TRUE,9,Lambeau Field,3,79,3,13,7,1,1,24,\N,\N,\N,\N,0,9,9,549,\N,12,9,HOME
1,2008,14,2008-12-07,HOU,GB,21,0,38,10,2,16,3,0,0,-1,0,1,0,0,0,0,5,20,0,14,4,72,0,27,0,0,79.1,18.2,17.8,27.1,13,3,0,0,5,2,0,0,TRUE,4,Lambeau Field,3,79,3,10,1,0,0,21,\N,\N,\N,\N,0,4,4,387,\N,13,4,AWAY
1,2008,14,2008-12-07,IND,CIN,3,1,49,15,5,29,7,2,1,0,0,3,123,1,0,0,1,0,0,0,2,28,0,15,0,0,31.2,2.1,7.4,18,0.7,3,0,0,8,11,1,0,TRUE,26,Lucas Oil Stadium,20,53,3,14,6,0,0,3,\N,\N,\N,\N,0,26,26,252,\N,14,26,HOME
1,2008,14,2008-12-07,JAX,CHI,23,0,42,6,1,9,5,1,0,0,0,1,13,0,0,0,2,2,0,1,6,149,0,35,0,0,68.26,14.56,12.5,12.2,18,11,0,0,3,5,0,0,TRUE,3,Soldier Field,19,43,8,15,5,1,1,23,\N,\N,\N,\N,0,3,3,296,\N,52,3,AWAY
1,2008,14,2008-12-07,KC,DEN,24,1,53,12,0,0,7,0,0,0,0,1,27,1,0,0,1,32,0,32,4,122,0,40,0,0,83.94,19.04,19.7,29.9,9.3,6,0,0,0,2,1,0,TRUE,8,Invesco Field,64,25,4,14,9,0,0,24,\N,\N,\N,\N,0,8,8,425,\N,55,8,AWAY
1,2008,14,2008-12-07,MIA,BUF,3,0,33,12,4,43,2,3,1,0,0,1,0,0,0,0,2,17,0,10,2,39,0,22,0,0,24.62,6.22,3.5,11.4,0.5,3,0,0,6,4,0,0,TRUE,15,Rogers Centre,16,40,0,10,1,2,1,3,\N,\N,\N,\N,0,15,15,163,\N,64,15,AWAY
1,2008,14,2008-12-07,MIN,DET,16,0,43,8,4,29,3,2,0,-3,0,0,0,0,0,0,2,7,0,6,5,121,0,43,0,0,58.5,13.5,11.3,18.1,5.6,10,0,0,7,9,0,0,TRUE,5,Ford Field,68,70,0,11,3,2,0,16,\N,\N,\N,\N,0,5,5,268,\N,67,5,AWAY
1,2008,14,2008-12-07,NE,SEA,21,0,43,5,1,7,3,2,1,0,0,0,0,0,0,0,3,20,0,10,3,97,0,55,0,0,74.08,23.18,11,23.5,13.4,3,0,0,3,6,0,0,TRUE,3,Qwest Field,50,86,3,12,7,0,0,21,\N,\N,\N,\N,0,3,3,339,\N,21,3,AWAY
1,2008,14,2008-12-07,NO,ATL,25,0,50,13,0,0,2,0,0,0,0,1,23,0,0,0,3,0,0,0,4,147,0,88,0,0,83,23.9,16.6,36.6,0.9,5,0,0,3,5,0,0,TRUE,2,Louisiana Superdome,55,46,0,12,7,0,0,25,\N,\N,\N,\N,0,2,2,414,\N,69,2,HOME
1,2008,14,2008-12-07,NYG,PHI,20,1,57,25,0,0,3,1,0,0,0,0,0,0,2,0,2,6,0,0,4,86,0,27,1,0,66.74,13.24,32.6,6.5,4.4,10,71,0,2,7,0,1,TRUE,7,Giants Stadium,35,47,21,18,12,0,0,20,\N,\N,\N,\N,0,11,11,331,\N,75,11,HOME
1,2008,14,2008-12-07,NYJ,SF,24,0,50,25,2,10,3,5,1,0,0,1,24,0,0,0,3,14,0,10,4,67,0,39,0,0,71.9,18.2,16.6,26.2,4.9,6,0,0,3,4,0,0,TRUE,6,Candlestick Park,52,80,0,15,8,1,1,24,\N,\N,\N,\N,0,6,6,375,\N,82,6,AWAY
1,2008,14,2008-12-04,OAK,SD,34,1,51,14,0,0,1,1,1,0,0,0,0,0,0,0,3,3,0,5,7,189,1,92,0,0,89.76,22.46,34.6,22.7,0,10,0,0,2,1,0,1,TRUE,7,Qualcomm Stadium,62,70,8,18,9,2,2,34,\N,\N,\N,\N,0,7,7,372,\N,83,7,AWAY
1,2008,14,2008-12-07,PHI,NYG,14,0,37,13,0,0,4,1,0,0,0,0,0,0,1,0,3,24,0,15,1,19,0,19,0,0,38.02,8.92,10.2,10.3,6.6,2,0,0,2,4,0,0,TRUE,1,Giants Stadium,35,47,21,11,3,3,0,14,\N,\N,\N,\N,0,3,3,211,\N,26,3,AWAY
1,2008,14,2008-12-07,PIT,DAL,13,1,42,27,3,16,7,1,2,0,0,3,26,1,0,0,1,35,0,35,3,66,0,31,0,0,47.9,5,16.6,10.9,8.4,7,0,0,7,4,1,0,TRUE,23,Heinz Field,22,42,16,14,3,3,0,13,\N,\N,\N,\N,0,23,23,289,\N,28,23,HOME
1,2008,14,2008-12-04,SD,OAK,7,0,36,10,3,20,7,1,1,0,0,3,30,0,0,0,3,24,0,14,2,38,0,29,0,0,16.46,-2.84,7.1,3.7,7.5,1,0,0,6,2,0,0,TRUE,15,Qualcomm Stadium,62,70,8,12,2,1,0,7,\N,\N,\N,\N,0,15,15,163,\N,84,15,HOME
1,2008,14,2008-12-07,SEA,NE,24,0,48,11,3,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,122,0,26,0,0,75.92,18.12,15.2,26.4,6.2,10,0,0,10,4,0,0,TRUE,3,Qwest Field,50,86,3,18,10,1,1,24,\N,\N,\N,\N,0,3,3,344,\N,90,3,HOME
1,2008,14,2008-12-07,SF,NYJ,14,0,23,20,3,14,2,0,0,0,0,1,0,0,0,0,4,17,0,19,3,68,0,34,0,0,37.08,9.68,16,6.5,2.9,2,0,0,5,2,0,0,TRUE,6,Candlestick Park,52,80,0,10,1,2,1,14,\N,\N,\N,\N,0,6,6,182,\N,93,6,HOME
